onset	duration	nwb_table	label
0.0	16761.1	epochs	PREEpoch
5.0	823.0	states	Awake
829.0	36.0	states	Non-REM
866.0	8.0	states	Awake
875.0	34.0	states	Non-REM
910.0	200.0	states	Awake
1111.0	20.0	states	Non-REM
1132.0	100.0	states	Awake
1233.0	24.0	states	Non-REM
1258.0	69.0	states	Awake
1328.0	22.0	states	Non-REM
1351.0	19.0	states	Awake
1371.0	16.0	states	Non-REM
1388.0	156.0	states	Awake
1545.0	21.0	states	Non-REM
1567.0	89.0	states	Awake
1657.0	11.0	states	Non-REM
1669.0	18.0	states	Awake
1688.0	19.0	states	Non-REM
1708.0	105.0	states	Awake
1814.0	16.0	states	Non-REM
1831.0	12.0	states	Awake
1844.0	48.0	states	Non-REM
1893.0	9.0	states	Awake
1903.0	318.0	states	Non-REM
2222.0	46.0	states	Awake
2269.0	11.0	states	Non-REM
2281.0	39.0	states	Awake
2321.0	255.0	states	Non-REM
2577.0	24.0	states	Awake
2602.0	175.0	states	Non-REM
2778.0	27.0	states	Awake
2806.0	48.0	states	Non-REM
2855.0	24.0	states	Awake
2880.0	7.0	states	Non-REM
2888.0	144.0	states	Awake
3033.0	104.0	states	Non-REM
3138.0	15.0	states	REM
3154.0	7.0	states	Awake
3162.0	103.0	states	REM
3266.0	39.0	states	Awake
3306.0	108.0	states	Non-REM
3415.0	8.0	states	Awake
3424.0	103.0	states	Non-REM
3528.0	12.0	states	Awake
3541.0	187.0	states	Non-REM
3729.0	55.0	states	REM
3785.0	112.0	states	Awake
3898.0	396.0	states	Non-REM
4295.0	59.0	states	REM
4355.0	49.0	states	Awake
4405.0	723.0	states	Non-REM
5129.0	31.0	states	Awake
5161.0	122.0	states	Non-REM
5284.0	14.0	states	Awake
5299.0	15.0	states	Non-REM
5315.0	25.0	states	Awake
5341.0	22.0	states	Non-REM
5364.0	88.0	states	Awake
5453.0	105.0	states	Non-REM
5559.0	29.0	states	Awake
5589.0	7.0	states	Non-REM
5597.0	7.0	states	Awake
5605.0	312.0	states	Non-REM
5918.0	30.0	states	REM
5949.0	10.0	states	Awake
5960.0	72.0	states	REM
6033.0	26.0	states	Awake
6060.0	74.0	states	REM
6135.0	42.0	states	Awake
6178.0	145.0	states	Non-REM
6324.0	36.0	states	Awake
6361.0	347.0	states	Non-REM
6709.0	83.0	states	REM
6793.0	9.0	states	Awake
6803.0	42.0	states	REM
6846.0	22.0	states	Awake
6869.0	34.0	states	Non-REM
6904.0	107.0	states	REM
7012.0	67.0	states	Awake
7080.0	80.0	states	Non-REM
7161.0	67.0	states	Awake
7229.0	654.0	states	Non-REM
7884.0	19.0	states	Awake
7904.0	146.0	states	Non-REM
8051.0	67.0	states	REM
8119.0	26.0	states	Awake
8146.0	22.0	states	REM
8169.0	10.0	states	Awake
8180.0	88.0	states	REM
8269.0	9.0	states	Non-REM
8279.0	25.0	states	Awake
8305.0	635.0	states	Non-REM
8941.0	1218.0	states	Awake
10160.0	275.0	states	Non-REM
10436.0	39.0	states	Awake
10476.0	158.0	states	Non-REM
10635.0	10.0	states	Awake
10646.0	135.0	states	Non-REM
10782.0	11.0	states	Awake
10794.0	47.0	states	Non-REM
10842.0	58.0	states	REM
10901.0	51.0	states	Awake
10953.0	161.0	states	Non-REM
11115.0	24.0	states	Awake
11140.0	63.0	states	Non-REM
11204.0	9.0	states	Awake
11214.0	391.0	states	Non-REM
11606.0	11.0	states	Awake
11618.0	47.0	states	REM
11666.0	15.0	states	Awake
11682.0	56.0	states	REM
11739.0	28.0	states	Awake
11768.0	77.0	states	REM
11846.0	33.0	states	Awake
11880.0	147.0	states	Non-REM
12028.0	85.0	states	Awake
12114.0	184.0	states	Non-REM
12299.0	45.0	states	Awake
12345.0	9.0	states	Non-REM
12355.0	35.0	states	Awake
12391.0	190.0	states	Non-REM
12582.0	64.0	states	REM
12647.0	43.0	states	Awake
12691.0	333.0	states	Non-REM
13025.0	150.0	states	REM
13176.0	89.0	states	Awake
13266.0	16.0	states	Non-REM
13283.0	52.0	states	Awake
13336.0	14.0	states	Non-REM
13351.0	15.0	states	Awake
13367.0	189.0	states	Non-REM
13557.0	19.0	states	Awake
13577.0	137.0	states	Non-REM
13715.0	47.0	states	REM
13763.0	45.0	states	Awake
13809.0	389.0	states	Non-REM
14199.0	24.0	states	REM
14224.0	32.0	states	Awake
14257.0	114.0	states	Non-REM
14372.0	424.0	states	Awake
14797.0	154.0	states	Non-REM
14952.0	344.0	states	Awake
15297.0	15.0	states	Non-REM
15313.0	1211.0	states	Awake
16525.0	225.0	states	Non-REM
16751.0	1026.0	states	Awake
16761.1	2692.5999999999985	epochs	MazeEpoch
17778.0	8.0	states	Non-REM
17787.0	1482.0	states	Awake
19270.0	20.0	states	Non-REM
19291.0	23.0	states	Awake
19315.0	9.0	states	Non-REM
19325.0	584.0	states	Awake
19453.699999999997	15894.200000000004	epochs	POSTEpoch
19910.0	27.0	states	Non-REM
19938.0	451.0	states	Awake
20390.0	134.0	states	Non-REM
20525.0	17.0	states	Awake
20543.0	164.0	states	Non-REM
20708.0	55.0	states	Awake
20764.0	17.0	states	Non-REM
20782.0	13.0	states	Awake
20796.0	14.0	states	Non-REM
20811.0	9.0	states	Awake
20821.0	29.0	states	Non-REM
20851.0	67.0	states	Awake
20919.0	9.0	states	Non-REM
20929.0	10.0	states	Awake
20940.0	34.0	states	Non-REM
20975.0	688.0	states	Awake
21664.0	616.0	states	Non-REM
22281.0	37.0	states	Awake
22319.0	183.0	states	Non-REM
22503.0	40.0	states	Awake
22544.0	112.0	states	Non-REM
22657.0	148.0	states	Awake
22806.0	48.0	states	Non-REM
22855.0	12.0	states	Awake
22868.0	356.0	states	Non-REM
23225.0	43.0	states	Awake
23269.0	61.0	states	Non-REM
23331.0	12.0	states	Awake
23344.0	19.0	states	Non-REM
23364.0	8.0	states	Awake
23373.0	154.0	states	Non-REM
23528.0	50.0	states	Awake
23579.0	82.0	states	Non-REM
23662.0	264.0	states	Awake
23927.0	115.0	states	Non-REM
24043.0	24.0	states	Awake
24068.0	89.0	states	Non-REM
24158.0	518.0	states	Awake
24677.0	215.0	states	Non-REM
24893.0	7.0	states	Awake
24901.0	58.0	states	Non-REM
24960.0	19.0	states	Awake
24980.0	72.0	states	Non-REM
25053.0	211.0	states	Awake
25265.0	16.0	states	Non-REM
25282.0	8.0	states	Awake
25291.0	27.0	states	Non-REM
25319.0	12.0	states	Awake
25332.0	93.0	states	Non-REM
25426.0	29.0	states	Awake
25456.0	62.0	states	Non-REM
25519.0	813.0	states	Awake
26333.0	230.0	states	Non-REM
26564.0	17.0	states	Awake
26582.0	350.0	states	Non-REM
26933.0	50.0	states	REM
26984.0	57.0	states	Awake
27042.0	22.0	states	Non-REM
27065.0	13.0	states	Awake
27079.0	35.0	states	Non-REM
27115.0	28.0	states	Awake
27144.0	678.0	states	Non-REM
27823.0	18.0	states	Awake
27842.0	36.0	states	Non-REM
27879.0	31.0	states	Awake
27911.0	178.0	states	Non-REM
28090.0	129.0	states	REM
28220.0	78.0	states	Awake
28299.0	32.0	states	Non-REM
28332.0	43.0	states	Awake
28376.0	451.0	states	Non-REM
28828.0	32.0	states	Awake
28861.0	217.0	states	Non-REM
29079.0	48.0	states	Awake
29128.0	7.0	states	Non-REM
29136.0	75.0	states	Awake
29212.0	137.0	states	Non-REM
29350.0	18.0	states	Awake
29369.0	43.0	states	Non-REM
29413.0	27.0	states	Awake
29441.0	182.0	states	Non-REM
29624.0	17.0	states	Awake
29642.0	148.0	states	Non-REM
29791.0	102.0	states	REM
29894.0	15.0	states	Awake
29910.0	18.0	states	REM
29929.0	140.0	states	Awake
30070.0	47.0	states	Non-REM
30118.0	1592.0	states	Awake
31711.0	235.0	states	Non-REM
31947.0	30.0	states	Awake
31978.0	25.0	states	Non-REM
32004.0	845.0	states	Awake
32850.0	170.0	states	Non-REM
33021.0	19.0	states	Awake
33041.0	106.0	states	Non-REM
33148.0	163.0	states	Awake
33312.0	260.0	states	Non-REM
33573.0	7.0	states	Awake
33581.0	153.0	states	Non-REM
33735.0	13.0	states	Awake
33749.0	155.0	states	Non-REM
33905.0	52.0	states	Awake
33958.0	274.0	states	Non-REM
34233.0	26.0	states	Awake
34260.0	55.0	states	Non-REM
34316.0	198.0	states	Awake
34515.0	80.0	states	Non-REM
34596.0	20.0	states	Awake
34617.0	89.0	states	Non-REM
34707.0	10.0	states	REM
34718.0	61.0	states	Awake
34780.0	86.0	states	Non-REM
34867.0	182.0	states	Awake
35050.0	34.0	states	Non-REM
35085.0	26.0	states	Awake
35112.0	167.0	states	Non-REM
35280.0	62.0	states	Awake
