onset	duration	nwb_table	label
0.0	15531.6	epochs	PREEpoch
5.0	397.0	states	Awake
403.0	17.0	states	Non-REM
421.0	33.0	states	Awake
455.0	13.0	states	Non-REM
469.0	11.0	states	Awake
481.0	18.0	states	Non-REM
500.0	63.0	states	Awake
564.0	15.0	states	Non-REM
580.0	26.0	states	Awake
607.0	54.0	states	Non-REM
662.0	706.0	states	Awake
1369.0	35.0	states	Non-REM
1405.0	38.0	states	Awake
1444.0	37.0	states	Non-REM
1482.0	11.0	states	Awake
1494.0	18.0	states	Non-REM
1513.0	290.0	states	Awake
1804.0	11.0	states	Non-REM
1816.0	69.0	states	Awake
1886.0	42.0	states	Non-REM
1929.0	44.0	states	Awake
1974.0	94.0	states	Non-REM
2069.0	47.0	states	Awake
2117.0	32.0	states	Non-REM
2150.0	8.0	states	Awake
2159.0	9.0	states	Non-REM
2169.0	42.0	states	Awake
2212.0	281.0	states	Non-REM
2494.0	51.0	states	Awake
2546.0	75.0	states	Non-REM
2622.0	1010.0	states	Awake
3633.0	294.0	states	Non-REM
3928.0	35.0	states	REM
3964.0	7.0	states	Awake
3972.0	12.0	states	Non-REM
3985.0	9.0	states	Awake
3995.0	228.0	states	Non-REM
4224.0	48.0	states	Awake
4273.0	304.0	states	Non-REM
4578.0	173.0	states	REM
4752.0	90.0	states	Awake
4843.0	544.0	states	Non-REM
5388.0	45.0	states	REM
5434.0	10.0	states	Awake
5445.0	320.0	states	Non-REM
5766.0	119.0	states	REM
5886.0	24.0	states	Awake
5911.0	36.0	states	Non-REM
5948.0	27.0	states	REM
5976.0	14.0	states	Awake
5991.0	532.0	states	Non-REM
6524.0	12.0	states	Awake
6537.0	362.0	states	Non-REM
6900.0	23.0	states	REM
6924.0	160.0	states	Non-REM
7085.0	88.0	states	REM
7174.0	28.0	states	Awake
7203.0	53.0	states	REM
7257.0	16.0	states	Non-REM
7274.0	7.0	states	Awake
7282.0	60.0	states	Non-REM
7343.0	65.0	states	REM
7409.0	22.0	states	Non-REM
7432.0	239.0	states	Awake
7672.0	208.0	states	Non-REM
7881.0	31.0	states	REM
7913.0	10.0	states	Non-REM
7924.0	8.0	states	REM
7933.0	79.0	states	Awake
8013.0	50.0	states	Non-REM
8064.0	17.0	states	Awake
8082.0	123.0	states	Non-REM
8206.0	33.0	states	REM
8240.0	66.0	states	Awake
8307.0	45.0	states	Non-REM
8353.0	37.0	states	Awake
8391.0	75.0	states	Non-REM
8467.0	10.0	states	Awake
8478.0	32.0	states	Non-REM
8511.0	145.0	states	REM
8657.0	8.0	states	Non-REM
8666.0	46.0	states	Awake
8713.0	83.0	states	Non-REM
8797.0	16.0	states	Awake
8814.0	59.0	states	Non-REM
8874.0	98.0	states	REM
8973.0	724.0	states	Awake
9698.0	58.0	states	Non-REM
9757.0	13.0	states	Awake
9771.0	257.0	states	Non-REM
10029.0	14.0	states	Awake
10044.0	9.0	states	REM
10054.0	208.0	states	Non-REM
10263.0	112.0	states	REM
10376.0	1341.0	states	Awake
11718.0	13.0	states	Non-REM
11732.0	8.0	states	Awake
11741.0	192.0	states	Non-REM
11934.0	49.0	states	Awake
11984.0	41.0	states	Non-REM
12026.0	35.0	states	Awake
12062.0	277.0	states	Non-REM
12340.0	58.0	states	REM
12399.0	161.0	states	Awake
12561.0	31.0	states	Non-REM
12593.0	14.0	states	Awake
12608.0	159.0	states	Non-REM
12768.0	13.0	states	Awake
12782.0	170.0	states	Non-REM
12953.0	151.0	states	REM
13105.0	82.0	states	Awake
13188.0	566.0	states	Non-REM
13755.0	129.0	states	REM
13885.0	16.0	states	Awake
13902.0	29.0	states	REM
13932.0	630.0	states	Non-REM
14563.0	151.0	states	REM
14715.0	37.0	states	Awake
14753.0	99.0	states	REM
14853.0	15.0	states	Awake
14869.0	411.0	states	Non-REM
15281.0	116.0	states	REM
15398.0	66.0	states	Awake
15465.0	33.0	states	Non-REM
15499.0	1620.0	states	Awake
15531.6	5561.199999999999	epochs	MazeEpoch
17120.0	10.0	states	Non-REM
17131.0	4187.0	states	Awake
21092.8	13664.000000000004	epochs	POSTEpoch
21319.0	20.0	states	Non-REM
21340.0	651.0	states	Awake
21992.0	177.0	states	Non-REM
22170.0	8.0	states	Awake
22179.0	111.0	states	Non-REM
22291.0	25.0	states	Awake
22317.0	282.0	states	Non-REM
22600.0	10.0	states	Awake
22611.0	129.0	states	Non-REM
22741.0	319.0	states	Awake
23061.0	98.0	states	Non-REM
23160.0	50.0	states	Awake
23211.0	345.0	states	Non-REM
23557.0	14.0	states	REM
23572.0	360.0	states	Non-REM
23933.0	35.0	states	Awake
23969.0	34.0	states	Non-REM
24004.0	7.0	states	Awake
24012.0	119.0	states	Non-REM
24132.0	12.0	states	Awake
24145.0	46.0	states	Non-REM
24192.0	13.0	states	Awake
24206.0	51.0	states	Non-REM
24258.0	141.0	states	REM
24400.0	26.0	states	Awake
24427.0	934.0	states	Non-REM
25362.0	36.0	states	Awake
25399.0	234.0	states	Non-REM
25634.0	67.0	states	REM
25702.0	39.0	states	Awake
25742.0	422.0	states	Non-REM
26165.0	219.0	states	REM
26385.0	481.0	states	Non-REM
26867.0	96.0	states	REM
26964.0	10.0	states	Awake
26975.0	24.0	states	Non-REM
27000.0	39.0	states	REM
27040.0	19.0	states	Non-REM
27060.0	88.0	states	REM
27149.0	9.0	states	Awake
27159.0	516.0	states	Non-REM
27676.0	380.0	states	Awake
28057.0	244.0	states	Non-REM
28302.0	11.0	states	Awake
28314.0	65.0	states	Non-REM
28380.0	22.0	states	REM
28403.0	14.0	states	Awake
28418.0	160.0	states	Non-REM
28579.0	85.0	states	REM
28665.0	10.0	states	Awake
28676.0	28.0	states	Non-REM
28705.0	13.0	states	Awake
28719.0	25.0	states	Non-REM
28745.0	39.0	states	Awake
28785.0	91.0	states	Non-REM
28877.0	22.0	states	Awake
28900.0	67.0	states	Non-REM
28968.0	13.0	states	Awake
28982.0	193.0	states	Non-REM
29176.0	134.0	states	REM
29311.0	58.0	states	Awake
29370.0	174.0	states	Non-REM
29545.0	77.0	states	REM
29623.0	525.0	states	Awake
30149.0	27.0	states	Non-REM
30177.0	31.0	states	Awake
