onset	duration	nwb_table	label
0.0	10717.9	epochs	PREEpoch
5.0	838.0	states	Awake
844.0	173.0	states	Non-REM
1018.0	22.0	states	Awake
1041.0	43.0	states	Non-REM
1085.0	20.0	states	Awake
1106.0	356.0	states	Non-REM
1463.0	7.0	states	Awake
1471.0	514.0	states	Non-REM
1986.0	7.0	states	REM
1994.0	92.0	states	Non-REM
2087.0	69.0	states	REM
2157.0	14.0	states	Awake
2172.0	22.0	states	REM
2195.0	22.0	states	Non-REM
2218.0	16.0	states	REM
2235.0	8.0	states	Non-REM
2244.0	25.0	states	REM
2270.0	111.0	states	Non-REM
2382.0	20.0	states	Awake
2403.0	443.0	states	Non-REM
2847.0	64.0	states	Awake
2912.0	26.0	states	Non-REM
2939.0	105.0	states	Awake
3045.0	88.0	states	Non-REM
3134.0	47.0	states	Awake
3182.0	22.0	states	Non-REM
3205.0	22.0	states	Awake
3228.0	438.0	states	Non-REM
3667.0	65.0	states	Awake
3733.0	33.0	states	Non-REM
3767.0	11.0	states	Awake
3779.0	81.0	states	Non-REM
3861.0	12.0	states	Awake
3874.0	110.0	states	Non-REM
3985.0	163.0	states	REM
4149.0	85.0	states	Awake
4235.0	17.0	states	Non-REM
4253.0	10.0	states	Awake
4264.0	33.0	states	Non-REM
4298.0	24.0	states	Awake
4323.0	86.0	states	Non-REM
4410.0	12.0	states	Awake
4423.0	171.0	states	Non-REM
4595.0	20.0	states	Awake
4616.0	156.0	states	Non-REM
4773.0	13.0	states	Awake
4787.0	360.0	states	Non-REM
5148.0	14.0	states	REM
5163.0	22.0	states	Awake
5186.0	179.0	states	Non-REM
5366.0	27.0	states	Awake
5394.0	167.0	states	Non-REM
5562.0	43.0	states	Awake
5606.0	18.0	states	REM
5625.0	12.0	states	Awake
5638.0	8.0	states	Non-REM
5647.0	47.0	states	Awake
5695.0	95.0	states	Non-REM
5791.0	9.0	states	REM
5801.0	133.0	states	Non-REM
5935.0	125.0	states	REM
6061.0	10.0	states	Awake
6072.0	34.0	states	Non-REM
6107.0	34.0	states	Awake
6142.0	465.0	states	Non-REM
6608.0	17.0	states	Awake
6626.0	87.0	states	Non-REM
6714.0	18.0	states	Awake
6733.0	310.0	states	Non-REM
7044.0	75.0	states	Awake
7120.0	24.0	states	Non-REM
7145.0	2190.0	states	Awake
9336.0	155.0	states	Non-REM
9492.0	37.0	states	Awake
9530.0	374.0	states	Non-REM
9905.0	120.0	states	REM
10026.0	79.0	states	Awake
10106.0	29.0	states	Non-REM
10136.0	13.0	states	Awake
10150.0	98.0	states	Non-REM
10249.0	7.0	states	REM
10257.0	309.0	states	Non-REM
10567.0	17.0	states	Awake
10585.0	90.0	states	Non-REM
10676.0	7.0	states	REM
10684.0	13.0	states	Awake
10698.0	13.0	states	Non-REM
10712.0	2628.0	states	Awake
10717.9	2328.1000000000004	epochs	MazeEpoch
13046.0	8008.700000000001	epochs	POSTEpoch
13341.0	20.0	states	Non-REM
13362.0	1248.0	states	Awake
14611.0	72.0	states	Non-REM
14684.0	127.0	states	Awake
14812.0	44.0	states	Non-REM
14857.0	187.0	states	Awake
15045.0	45.0	states	Non-REM
15091.0	18.0	states	Awake
15110.0	71.0	states	Non-REM
15182.0	19.0	states	REM
15202.0	72.0	states	Awake
15275.0	21.0	states	Non-REM
15297.0	19.0	states	Awake
15317.0	9.0	states	REM
15327.0	71.0	states	Awake
15399.0	50.0	states	Non-REM
15450.0	18.0	states	Awake
15469.0	103.0	states	Non-REM
15573.0	15.0	states	REM
15589.0	250.0	states	Awake
15840.0	205.0	states	Non-REM
16046.0	17.0	states	Awake
16064.0	61.0	states	Non-REM
16126.0	33.0	states	Awake
16160.0	106.0	states	Non-REM
16267.0	150.0	states	REM
16418.0	9.0	states	Non-REM
16428.0	247.0	states	Awake
16676.0	21.0	states	Non-REM
16698.0	23.0	states	Awake
16722.0	259.0	states	Non-REM
16982.0	13.0	states	Awake
16996.0	52.0	states	Non-REM
17049.0	11.0	states	Awake
17061.0	149.0	states	Non-REM
17211.0	27.0	states	Awake
17239.0	47.0	states	Non-REM
17287.0	8.0	states	Awake
17296.0	18.0	states	Non-REM
17315.0	14.0	states	Awake
17330.0	39.0	states	Non-REM
17370.0	608.0	states	Awake
17979.0	9.0	states	Non-REM
17989.0	18.0	states	Awake
18008.0	21.0	states	Non-REM
18030.0	14.0	states	Awake
18045.0	30.0	states	Non-REM
18076.0	14.0	states	Awake
18091.0	29.0	states	Non-REM
18121.0	17.0	states	Awake
18139.0	39.0	states	Non-REM
18179.0	104.0	states	Awake
18284.0	103.0	states	Non-REM
18388.0	22.0	states	Awake
18411.0	77.0	states	Non-REM
18489.0	15.0	states	Awake
18505.0	133.0	states	Non-REM
18639.0	13.0	states	REM
18653.0	548.0	states	Awake
19202.0	75.0	states	Non-REM
19278.0	15.0	states	Awake
19294.0	44.0	states	Non-REM
19339.0	46.0	states	Awake
19386.0	36.0	states	Non-REM
19423.0	127.0	states	Awake
19551.0	10.0	states	Non-REM
19562.0	100.0	states	Awake
19663.0	14.0	states	Non-REM
19678.0	1317.0	states	Awake
